OrderID,Order Date,State Code,Warehouse,Distribution Channel,Order Quantity,Unit Price
SO - 0007614,17-01-2015,MI,FLR,Wholesale,36,27.68
SO - 0007627,14-10-2015,CA,FLR,Wholesale,29,18.18
SO - 0007644,28-01-2015,NJ,FLR,Wholesale,34,31.84
SO - 0007650,08-04-2015,MT,FLR,Wholesale,15,29.81
SO - 0007668,18-09-2015,IL,FLR,Wholesale,31,18.28
SO - 0007686,06-08-2015,IL,FLR,Wholesale,21,52.09
SO - 0007688,24-12-2015,CA,FLR,Wholesale,35,67.92
SO - 0007729,14-03-2016,NM,FLR,Wholesale,45,14.13
SO - 0007768,29-12-2015,VA,FLR,Wholesale,43,66.46
SO - 0007804,12-05-2016,MD,FLR,Wholesale,21,55.25
SO - 0007805,18-03-2015,NV,FLR,Wholesale,37,61.59
SO - 0007817,27-01-2015,NV,FLR,Wholesale,27,38.76
SO - 0007841,21-09-2015,IL,FLR,Wholesale,38,76.52
SO - 0007860,13-12-2015,VA,FLR,Wholesale,51,55.32
SO - 0007881,14-08-2015,IN,FLR,Wholesale,25,72.72
SO - 0007886,28-01-2015,CA,FLR,Wholesale,41,35.83
SO - 0007903,20-03-2015,ID,FLR,Wholesale,25,30.12
SO - 0007912,11-06-2015,UT,FLR,Wholesale,49,56.80
SO - 0007913,30-12-2015,NV,FLR,Wholesale,36,27.07
SO - 0007923,04-06-2015,CA,FLR,Wholesale,44,15.02
SO - 0007931,06-05-2016,AR,FLR,Wholesale,17,54.91
SO - 0007939,17-07-2015,ME,FLR,Wholesale,46,57.98
SO - 0008015,22-12-2015,CO,FLR,Wholesale,50,33.67
SO - 0008016,27-05-2016,KY,FLR,Wholesale,43,145.93
SO - 0008040,28-06-2015,NV,FLR,Wholesale,20,11.21
SO - 0008095,18-03-2015,AL,FLR,Wholesale,30,10.70
SO - 000134,16-03-2015,LA,FLR,Distributor,23,17.95
SO - 000135,19-04-2015,OR,FLR,Distributor,33,24.45
SO - 000183,23-05-2016,MD,FLR,Distributor,50,33.51
SO - 000442,22-01-2015,UT,FLR,Distributor,33,7.35
SO - 000469,02-05-2015,ME,FLR,Distributor,49,12.24
SO - 000551,16-11-2015,MS,FLR,Distributor,32,25.75
SO - 000552,03-07-2015,NY,FLR,Distributor,50,32.27
SO - 000580,20-04-2016,NV,FLR,Distributor,35,32.46
SO - 000612,25-05-2015,UT,FLR,Distributor,17,52.56
SO - 000633,18-07-2015,ID,FLR,Distributor,29,31.21
SO - 000642,19-03-2016,LA,FLR,Distributor,33,33.64
SO - 000652,08-07-2015,WI,FLR,Distributor,36,35.14
SO - 000656,25-03-2016,GA,FLR,Distributor,36,29.21
SO - 000688,10-12-2015,IL,FLR,Distributor,47,17.42
SO - 000876,21-01-2015,IL,FLR,Distributor,42,37.29
SO - 0001122,04-02-2016,CA,FLR,Distributor,39,36.71
SO - 0001123,24-01-2016,TX,FLR,Distributor,21,11.70
SO - 0001225,26-09-2015,MI,FLR,Distributor,41,154.83
SO - 0001277,19-03-2016,NV,FLR,Distributor,29,174.62
SO - 0001288,05-04-2015,FL,FLR,Distributor,18,36.50
SO - 0001295,18-07-2015,MA,FLR,Distributor,40,77.00
SO - 0001316,04-05-2016,VA,FLR,Distributor,47,18.34
SO - 0001327,08-07-2015,IN,FLR,Distributor,48,37.85
SO - 0001342,13-05-2015,IL,FLR,Distributor,36,30.84
SO - 0001474,12-12-2015,NH,FLR,Distributor,39,6.42
SO - 0001541,16-03-2015,KS,FLR,Distributor,41,10.74
SO - 0001550,16-01-2015,KY,FLR,Distributor,20,26.19
SO - 0001755,26-04-2015,DC,FLR,Distributor,17,25.40
SO - 0001780,27-04-2015,KY,FLR,Distributor,42,10.21
SO - 0001837,26-08-2015,TX,FLR,Distributor,44,10.79
SO - 0001897,23-03-2016,NM,FLR,Distributor,38,27.89
SO - 0002038,01-06-2016,UT,FLR,Distributor,29,53.03
SO - 0002088,02-03-2016,IN,FLR,Distributor,15,26.53
SO - 0002097,29-01-2015,NJ,FLR,Distributor,18,14.32
SO - 0002133,06-06-2015,ID,FLR,Distributor,18,18.42
SO - 0002158,23-02-2015,AL,FLR,Distributor,20,33.87
SO - 0002167,14-02-2015,AR,FLR,Distributor,33,16.44
SO - 0002176,22-03-2016,UT,FLR,Distributor,26,61.55
SO - 0002190,03-06-2015,OH,FLR,Distributor,28,92.55
SO - 0002224,11-09-2015,VA,FLR,Distributor,34,53.17
SO - 0002308,16-06-2015,MS,FLR,Distributor,22,26.64
SO - 0002451,16-02-2016,MI,FLR,Distributor,30,6.62
SO - 0002456,04-04-2015,UT,FLR,Distributor,47,17.78
SO - 0002463,01-05-2016,NV,FLR,Distributor,48,38.34
SO - 0002484,21-01-2015,LA,FLR,Distributor,21,10.55
SO - 0002543,13-12-2015,TX,FLR,Distributor,34,27.82
SO - 0002568,21-10-2015,KS,FLR,Distributor,15,11.05
SO - 0002598,31-12-2015,KS,FLR,Distributor,15,35.98
SO - 0002642,18-03-2016,KS,FLR,Distributor,32,16.54
SO - 0002674,25-12-2015,VT,FLR,Distributor,35,26.91
SO - 0002710,08-04-2016,UT,FLR,Distributor,31,28.61
SO - 0002714,14-08-2015,VA,FLR,Distributor,40,40.63
SO - 0002753,08-04-2016,OR,FLR,Distributor,49,6.84
SO - 0002770,16-11-2015,LA,FLR,Distributor,39,6.27
SO - 0002804,02-03-2016,KY,FLR,Distributor,30,58.19
SO - 0002819,10-10-2015,WV,FLR,Distributor,39,18.20
SO - 0002904,25-10-2015,FL,FLR,Distributor,50,28.21
SO - 0003081,10-04-2016,NM,FLR,Distributor,43,25.36
SO - 0003119,24-12-2015,UT,FLR,Distributor,32,10.24
SO - 0003132,22-01-2016,IA,FLR,Distributor,52,15.26
SO - 0003142,12-08-2015,TN,FLR,Distributor,32,30.63
SO - 0003159,26-04-2016,NM,FLR,Distributor,40,68.76
SO - 0003160,27-07-2015,CA,FLR,Distributor,25,17.85
SO - 0003182,13-10-2015,MA,FLR,Distributor,29,61.69
SO - 0003194,09-05-2015,CA,FLR,Distributor,44,66.79
SO - 0003271,31-05-2015,CA,FLR,Distributor,36,28.24
SO - 0003328,10-05-2015,CA,FLR,Distributor,36,75.90
SO - 0003334,29-05-2016,ID,FLR,Distributor,22,12.76
SO - 0003373,17-03-2015,SD,FLR,Distributor,37,32.62
SO - 0003411,10-01-2016,OH,FLR,Distributor,27,26.02
SO - 0003453,09-02-2015,WI,FLR,Distributor,43,26.56
SO - 0003485,14-04-2015,UT,FLR,Distributor,34,192.09
SO - 0003514,10-02-2015,FL,FLR,Distributor,29,65.19
SO - 0003537,09-10-2015,UT,FLR,Distributor,31,26.84
SO - 0003571,19-02-2016,UT,FLR,Distributor,35,56.63
SO - 0003601,13-02-2015,NM,FLR,Distributor,18,38.31
SO - 0003661,05-03-2015,FL,FLR,Distributor,50,37.67
SO - 0003815,24-09-2015,KY,FLR,Distributor,40,59.93
SO - 0003844,16-05-2015,MO,FLR,Distributor,50,29.95
SO - 0003850,24-07-2015,DE,FLR,Distributor,46,15.19
SO - 0003936,28-08-2015,VA,FLR,Distributor,23,81.41
SO - 0003963,09-06-2016,IN,FLR,Distributor,19,15.11
SO - 0004068,01-07-2015,ID,FLR,Distributor,46,7.31
SO - 0004079,31-01-2016,PA,FLR,Distributor,43,36.84
SO - 0004155,24-10-2015,ME,FLR,Distributor,45,7.19
SO - 0004194,10-05-2015,WV,FLR,Distributor,35,20.17
SO - 0004276,04-04-2016,KY,FLR,Distributor,42,16.14
SO - 0004286,13-04-2016,WI,FLR,Distributor,19,72.09
SO - 0004292,04-04-2016,KY,FLR,Distributor,34,177.92
SO - 0004294,03-05-2016,FL,FLR,Distributor,52,17.65
SO - 0004394,09-07-2015,NM,FLR,Distributor,34,10.18
SO - 0004462,20-10-2015,NJ,FLR,Distributor,22,6.31
SO - 0004520,27-11-2015,DE,FLR,Distributor,31,36.66
SO - 0004647,13-08-2015,WA,FLR,Distributor,33,87.94
SO - 0004737,28-03-2016,IL,FLR,Distributor,15,66.89
SO - 0004995,23-04-2015,NM,FLR,Distributor,16,28.76
SO - 0005015,15-06-2015,OK,FLR,Distributor,32,61.48
SO - 0005127,01-02-2016,UT,FLR,Distributor,48,6.84
SO - 0005138,18-10-2015,IL,FLR,Distributor,27,93.95
SO - 0005161,07-09-2015,NY,FLR,Distributor,21,15.04
SO - 0005284,31-12-2015,MN,FLR,Distributor,50,27.58
SO - 0005374,31-03-2015,NV,FLR,Distributor,20,75.26
SO - 0005376,30-05-2016,UT,FLR,Distributor,27,19.77
SO - 0005497,04-03-2016,KY,FLR,Distributor,34,25.63
SO - 0005549,01-01-2016,SC,FLR,Distributor,20,57.18
SO - 0005638,22-02-2015,MD,FLR,Distributor,29,31.83
SO - 0005684,21-04-2016,WI,FLR,Distributor,23,34.80
SO - 0005722,28-08-2015,IN,FLR,Distributor,33,36.73
SO - 0005837,20-07-2015,CA,FLR,Distributor,27,27.73
SO - 0005846,28-01-2016,CA,FLR,Distributor,46,62.48
SO - 0005861,19-06-2015,NV,FLR,Distributor,33,88.55
SO - 0005897,17-08-2015,TN,FLR,Distributor,30,158.44
SO - 0005930,13-09-2015,ID,FLR,Distributor,22,16.14
SO - 0005935,08-01-2016,OR,FLR,Distributor,27,35.02
SO - 0005966,28-08-2015,RI,FLR,Distributor,31,53.26
SO - 0006023,29-06-2015,IL,FLR,Distributor,19,30.97
SO - 0006053,11-03-2016,CT,FLR,Distributor,29,31.82
SO - 0006079,01-05-2015,KY,FLR,Distributor,15,24.98
SO - 0006080,19-04-2016,NM,FLR,Distributor,38,10.70
SO - 0006169,14-11-2015,WA,FLR,Distributor,34,24.54
SO - 0006199,09-08-2015,NV,FLR,Distributor,43,11.16
SO - 0006218,12-02-2016,MO,FLR,Distributor,23,10.88
SO - 0006239,17-08-2015,MA,FLR,Distributor,46,28.65
SO - 0006306,08-06-2016,CA,FLR,Distributor,25,54.47
SO - 0006314,22-01-2016,NM,FLR,Distributor,20,30.73
SO - 0006361,27-08-2015,TN,FLR,Distributor,40,77.39
SO - 0006638,21-11-2015,OH,FLR,Distributor,35,35.81
SO - 0006663,25-11-2015,MO,FLR,Distributor,39,25.05
SO - 0006680,01-07-2015,OR,FLR,Distributor,52,64.92
SO - 0006756,26-10-2015,VT,FLR,Distributor,26,31.70
SO - 0006759,08-05-2015,UT,FLR,Distributor,37,25.01
SO - 0006920,01-02-2016,IL,FLR,Distributor,29,16.87
SO - 0006970,18-05-2016,ND,FLR,Distributor,26,69.36
SO - 0006994,19-03-2015,SC,FLR,Distributor,33,13.17
SO - 0007051,15-08-2015,MD,FLR,Distributor,39,6.66
SO - 0007089,27-03-2016,TN,FLR,Distributor,41,16.42
SO - 0007119,01-03-2016,NJ,FLR,Distributor,26,17.07
SO - 0007126,06-12-2015,VA,FLR,Distributor,36,28.24
SO - 0007201,14-01-2015,NM,FLR,Distributor,35,32.37
SO - 0007210,01-07-2015,MO,FLR,Distributor,41,184.53
SO - 0007211,23-06-2015,UT,FLR,Distributor,52,37.56
SO - 0007280,13-06-2016,TN,FLR,Distributor,27,31.70
SO - 0007342,12-09-2015,ME,FLR,Distributor,49,18.26
SO - 0007421,28-04-2016,RI,FLR,Distributor,21,6.62
SO - 0007710,03-06-2015,TN,FLR,Distributor,25,63.99
SO - 0007777,19-06-2016,WV,FLR,Distributor,47,31.99
SO - 0007803,18-10-2015,TN,FLR,Distributor,26,28.09
SO - 0007897,29-12-2015,MS,FLR,Distributor,34,7.47
SO - 0007924,03-08-2015,SD,FLR,Distributor,37,10.95
SO - 0008009,17-02-2015,OK,FLR,Distributor,31,6.73
SO - 000106,27-12-2015,ID,NXH,Distributor,17,14.05
SO - 000114,17-03-2015,MD,NXH,Distributor,36,25.10
SO - 000131,08-09-2015,MI,NXH,Distributor,37,18.00
SO - 000148,28-12-2015,MD,NXH,Distributor,49,26.56
SO - 000216,24-03-2016,MD,NXH,Distributor,33,28.22
SO - 000272,28-06-2015,IL,NXH,Distributor,17,10.45
SO - 000324,02-12-2015,NV,NXH,Distributor,31,175.26
SO - 000344,23-04-2015,ID,NXH,Distributor,50,14.39
SO - 000353,13-04-2016,FL,NXH,Distributor,42,11.20
SO - 000401,17-03-2016,ND,NXH,Distributor,50,11.01
SO - 000456,03-10-2015,MO,NXH,Distributor,50,10.98
SO - 000457,31-05-2015,ME,NXH,Distributor,32,38.52
SO - 000477,20-06-2016,IN,NXH,Distributor,31,6.55
SO - 000498,18-01-2016,SD,NXH,Distributor,49,36.35
SO - 000517,19-01-2016,TN,NXH,Distributor,38,27.38
SO - 000528,06-05-2015,MS,NXH,Distributor,30,34.69
SO - 000532,30-01-2015,NY,NXH,Distributor,41,169.01
SO - 000571,03-02-2015,FL,NXH,Distributor,39,51.01
SO - 000577,15-03-2016,MO,NXH,Distributor,39,19.59
SO - 000601,27-03-2015,IL,NXH,Distributor,34,38.09
SO - 000669,14-09-2015,LA,NXH,Distributor,47,31.39
SO - 000685,21-03-2016,KS,NXH,Distributor,35,60.53
SO - 000701,10-12-2015,KS,NXH,Distributor,46,64.84
SO - 000727,06-05-2016,CA,NXH,Distributor,25,65.56
SO - 000804,20-11-2015,NM,NXH,Distributor,19,25.17
SO - 000809,10-03-2016,VA,NXH,Distributor,30,30.72
SO - 000864,04-03-2015,MI,NXH,Distributor,31,85.34
SO - 000877,13-03-2015,MA,NXH,Distributor,30,32.77
SO - 000993,06-02-2015,PA,NXH,Distributor,52,16.17
SO - 0001009,03-09-2015,CA,NXH,Distributor,48,33.76
SO - 0001074,15-01-2016,RI,NXH,Distributor,30,31.64
SO - 0001093,30-12-2015,FL,NXH,Distributor,34,35.12
SO - 0001111,17-08-2015,PA,NXH,Distributor,43,14.12
SO - 0001233,27-01-2015,ID,NXH,Distributor,30,51.40
SO - 0001297,09-02-2016,MO,NXH,Distributor,45,19.09
SO - 0001298,03-08-2015,NY,NXH,Distributor,40,27.88
SO - 0001308,11-06-2016,KS,NXH,Distributor,46,16.16
SO - 0001318,29-05-2016,IN,NXH,Distributor,29,18.58
SO - 0001333,23-04-2015,SD,NXH,Distributor,18,158.70
SO - 0001361,07-03-2015,AR,NXH,Distributor,51,12.09
SO - 0001377,15-09-2015,CA,NXH,Distributor,38,16.02
SO - 0001425,17-08-2015,UT,NXH,Distributor,19,38.31
SO - 0001432,16-06-2016,IN,NXH,Distributor,15,30.28
SO - 0001497,15-09-2015,MO,NXH,Distributor,19,10.24
SO - 0001535,16-11-2015,CO,NXH,Distributor,52,26.76
SO - 0001543,06-09-2015,PA,NXH,Distributor,48,15.59
SO - 0001563,13-01-2015,UT,NXH,Distributor,51,14.81
SO - 0001593,19-04-2016,IN,NXH,Distributor,24,35.23
SO - 0001595,23-06-2016,KS,NXH,Distributor,18,11.12
SO - 0001642,24-01-2016,MD,NXH,Distributor,16,55.26
SO - 0001644,24-09-2015,NM,NXH,Distributor,17,33.25
SO - 0001645,24-07-2015,UT,NXH,Distributor,42,6.04
SO - 0001657,02-10-2015,OH,NXH,Distributor,37,57.10
SO - 0001676,11-08-2015,UT,NXH,Distributor,33,14.17
SO - 0001827,18-04-2015,ID,NXH,Distributor,22,16.75
SO - 0001872,20-04-2016,MD,NXH,Distributor,24,152.19
SO - 0001938,21-12-2015,NY,NXH,Distributor,46,17.25
SO - 0001947,26-06-2016,KY,NXH,Distributor,44,67.35
SO - 0001952,21-05-2016,OR,NXH,Distributor,45,60.14
SO - 0001961,03-09-2015,MO,NXH,Distributor,28,145.94
SO - 0001992,30-05-2016,TX,NXH,Distributor,26,18.71
SO - 0002044,16-07-2015,MO,NXH,Distributor,28,27.14
SO - 0002049,23-09-2015,NJ,NXH,Distributor,29,61.58
SO - 0002095,28-03-2016,PA,NXH,Distributor,30,10.05
SO - 0002109,01-05-2016,PA,NXH,Distributor,30,86.06
SO - 0002124,03-03-2015,AZ,NXH,Distributor,23,60.26
SO - 0002142,19-06-2016,NV,NXH,Distributor,33,55.68
SO - 0002148,22-06-2016,WV,NXH,Distributor,49,52.73
SO - 0002173,15-01-2015,AZ,NXH,Distributor,51,189.39
SO - 0002242,30-01-2015,NV,NXH,Distributor,35,18.33
SO - 0002277,11-02-2015,CA,NXH,Distributor,15,28.45
SO - 0002313,01-10-2015,VA,NXH,Distributor,44,64.57
SO - 0002327,20-01-2016,VT,NXH,Distributor,32,88.87
SO - 0002333,25-06-2016,NY,NXH,Distributor,22,27.90
SO - 0002391,17-03-2016,NV,NXH,Distributor,51,26.45
SO - 0002428,29-02-2016,UT,NXH,Distributor,39,186.56
SO - 0002429,01-06-2015,UT,NXH,Distributor,16,18.72
SO - 0002467,23-05-2016,MD,NXH,Distributor,44,37.26
SO - 0002496,24-06-2016,IL,NXH,Distributor,25,16.53
SO - 0002516,16-05-2016,NV,NXH,Distributor,30,25.56
SO - 0002522,27-12-2015,OH,NXH,Distributor,23,25.48
SO - 0002592,27-01-2016,FL,NXH,Distributor,34,26.42
SO - 0002614,17-02-2016,OR,NXH,Distributor,45,31.57
SO - 0002690,02-04-2015,IN,NXH,Distributor,49,18.96
SO - 0002697,03-02-2015,KY,NXH,Distributor,41,10.30
SO - 0002718,28-01-2015,IN,NXH,Distributor,28,11.22
SO - 0002728,16-12-2015,KS,NXH,Distributor,48,79.43
SO - 0002739,16-11-2015,DC,NXH,Distributor,45,37.87
SO - 0002760,17-04-2015,IA,NXH,Distributor,43,12.30
SO - 0002786,01-04-2015,UT,NXH,Distributor,34,17.79
SO - 0002842,23-10-2015,MI,NXH,Distributor,49,30.64
SO - 0002861,21-05-2015,MT,NXH,Distributor,31,17.28
SO - 0002896,20-11-2015,MT,NXH,Distributor,29,17.01
SO - 0002897,14-03-2015,VT,NXH,Distributor,39,18.11
SO - 0002908,28-10-2015,MI,NXH,Distributor,27,34.95
SO - 0002945,20-04-2016,CT,NXH,Distributor,47,25.68
SO - 0003003,21-08-2015,CA,NXH,Distributor,40,17.62
SO - 0003031,17-09-2015,SD,NXH,Distributor,16,53.48
SO - 0003036,23-01-2015,NV,NXH,Distributor,34,17.02
SO - 0003085,01-03-2015,SD,NXH,Distributor,27,15.84
SO - 0003120,28-05-2016,TX,NXH,Distributor,18,69.42
SO - 0003129,23-05-2016,IN,NXH,Distributor,41,51.46
SO - 0003168,02-07-2015,OR,NXH,Distributor,34,27.99
SO - 0003193,31-10-2015,MA,NXH,Distributor,38,175.89
SO - 0003222,17-02-2016,RI,NXH,Distributor,38,31.39
SO - 0003264,12-10-2015,AR,NXH,Distributor,21,32.48
SO - 0003274,09-10-2015,CO,NXH,Distributor,26,11.74
SO - 0003276,25-11-2015,MO,NXH,Distributor,52,25.54
SO - 0003277,17-01-2016,MA,NXH,Distributor,40,65.15
SO - 0003357,16-05-2016,MD,NXH,Distributor,50,25.03
SO - 0003389,10-06-2016,NY,NXH,Distributor,19,52.35
SO - 0003402,23-08-2015,SC,NXH,Distributor,17,12.69
SO - 0003416,27-02-2015,MS,NXH,Distributor,44,14.05
SO - 0003423,20-01-2016,IN,NXH,Distributor,45,29.79
SO - 0003461,30-10-2015,CO,NXH,Distributor,18,29.39
SO - 0003474,14-05-2016,FL,NXH,Distributor,51,13.30
SO - 0003498,26-03-2016,DC,NXH,Distributor,27,68.40
SO - 0003544,26-10-2015,OR,NXH,Distributor,24,57.66
SO - 0003580,29-05-2016,MS,NXH,Distributor,21,34.42
SO - 0003602,27-03-2015,MO,NXH,Distributor,30,29.90
SO - 0003619,07-05-2016,MI,NXH,Distributor,48,39.86
SO - 0003623,30-06-2015,IN,NXH,Distributor,38,35.32
SO - 0003651,30-03-2016,NC,NXH,Distributor,25,68.18
SO - 0003658,11-01-2015,PA,NXH,Distributor,33,25.65
SO - 0003680,06-01-2016,IA,NXH,Distributor,38,69.35
SO - 0003689,13-12-2015,MO,NXH,Distributor,49,187.89
SO - 0003723,13-09-2015,CA,NXH,Distributor,34,172.16
SO - 0003741,06-05-2016,KY,NXH,Distributor,47,60.63
SO - 0003753,04-07-2015,NV,NXH,Distributor,18,12.44
SO - 0003762,21-04-2015,OR,NXH,Distributor,26,170.70
SO - 0003830,29-06-2015,NM,NXH,Distributor,40,16.40
SO - 0003838,18-01-2015,CO,NXH,Distributor,16,18.96
SO - 0003849,31-03-2015,OR,NXH,Distributor,23,26.59
SO - 0003912,09-06-2016,IN,NXH,Distributor,17,61.42
SO - 0003931,30-04-2016,MO,NXH,Distributor,49,30.68
SO - 0003939,31-05-2016,PA,NXH,Distributor,50,29.88
SO - 0003978,05-01-2016,RI,NXH,Distributor,20,7.52
SO - 0003994,01-08-2015,TX,NXH,Distributor,24,26.72
SO - 0004033,15-02-2016,MD,NXH,Distributor,29,14.79
SO - 0004057,07-02-2016,KS,NXH,Distributor,44,16.58
SO - 0004086,20-04-2016,NE,NXH,Distributor,48,19.02
SO - 0004105,15-05-2016,TN,NXH,Distributor,34,35.92
SO - 0004110,30-06-2016,NM,NXH,Distributor,52,63.00
SO - 0004134,29-06-2016,TX,NXH,Distributor,31,19.76
SO - 0004158,29-01-2015,MD,NXH,Distributor,17,184.87
SO - 0004165,17-03-2016,MT,NXH,Distributor,28,17.60
SO - 0004188,11-10-2015,ID,NXH,Distributor,47,38.77
SO - 0004216,27-02-2015,CA,NXH,Distributor,22,14.86
SO - 0004246,18-02-2016,LA,NXH,Distributor,50,57.89
SO - 0004273,06-12-2015,OR,NXH,Distributor,50,91.10
SO - 0004311,05-02-2016,CA,NXH,Distributor,23,20.28
SO - 0004374,10-02-2016,PA,NXH,Distributor,34,29.25
SO - 0004385,11-05-2015,NV,NXH,Distributor,42,57.98
SO - 0004410,09-03-2016,VA,NXH,Distributor,26,10.57
SO - 0004422,25-12-2015,MA,NXH,Distributor,41,16.88
SO - 0004428,17-04-2015,TN,NXH,Distributor,31,11.15
SO - 0004458,24-11-2015,KS,NXH,Distributor,35,56.80
SO - 0004500,21-01-2016,UT,NXH,Distributor,52,25.42
SO - 0004587,30-11-2015,CA,NXH,Distributor,35,24.42
SO - 0004596,02-09-2015,MT,NXH,Distributor,45,6.65
SO - 0004616,21-01-2015,UT,NXH,Distributor,48,11.43
SO - 0004659,15-11-2015,NE,NXH,Distributor,41,156.69
SO - 0004673,08-07-2015,PA,NXH,Distributor,23,27.15
SO - 0004746,03-04-2016,TX,NXH,Distributor,23,64.37
SO - 0004767,07-03-2016,IL,NXH,Distributor,49,27.76
SO - 0004772,01-10-2015,IL,NXH,Distributor,39,24.86
SO - 0004774,09-08-2015,MT,NXH,Distributor,51,11.68
SO - 0004873,02-04-2015,CT,NXH,Distributor,41,31.03
SO - 0004888,21-09-2015,IL,NXH,Distributor,22,63.67
SO - 0004893,28-03-2015,KY,NXH,Distributor,44,75.83
SO - 0004930,13-03-2016,ID,NXH,Distributor,36,27.42
SO - 0004951,02-07-2015,TN,NXH,Distributor,26,7.45
SO - 0004963,02-09-2015,MO,NXH,Distributor,16,56.01
SO - 0005029,18-07-2015,NC,NXH,Distributor,47,66.04
SO - 0005030,31-01-2015,AL,NXH,Distributor,47,14.53
SO - 0005058,01-12-2015,OR,NXH,Distributor,18,6.62
SO - 0005102,19-01-2015,AZ,NXH,Distributor,46,27.66
SO - 0005105,05-04-2016,NM,NXH,Distributor,15,27.40
SO - 0005141,26-01-2015,UT,NXH,Distributor,17,7.04
SO - 0005159,04-04-2015,ID,NXH,Distributor,16,31.81
SO - 0005178,08-11-2015,IN,NXH,Distributor,19,31.26
SO - 0005202,19-05-2015,MA,NXH,Distributor,37,28.46
SO - 0005220,11-12-2015,TX,NXH,Distributor,35,25.02
SO - 0005228,06-01-2016,SC,NXH,Distributor,46,26.05
SO - 0005256,21-05-2015,UT,NXH,Distributor,17,7.60
SO - 0005268,08-07-2015,CA,NXH,Distributor,46,61.88
SO - 0005302,07-05-2015,ID,NXH,Distributor,25,27.12
SO - 0005345,18-07-2015,TN,NXH,Distributor,46,16.52
SO - 0005411,22-03-2016,OR,NXH,Distributor,28,29.40
SO - 0005432,29-06-2015,ME,NXH,Distributor,43,83.73
SO - 0005448,28-10-2015,IN,NXH,Distributor,48,25.76
SO - 0005458,29-03-2016,PA,NXH,Distributor,26,17.43
SO - 0005460,12-02-2016,NV,NXH,Distributor,22,12.72
SO - 0005503,11-01-2015,CA,NXH,Distributor,29,30.95
SO - 0005507,20-10-2015,KS,NXH,Distributor,50,65.35
SO - 0005583,27-01-2016,CA,NXH,Distributor,15,30.32
SO - 0005636,30-03-2015,UT,NXH,Distributor,20,7.24
SO - 0005649,13-07-2015,NV,NXH,Distributor,45,11.05
SO - 0005655,16-07-2015,NV,NXH,Distributor,19,72.16
SO - 0005700,28-10-2015,NM,NXH,Distributor,43,27.15
SO - 0005791,16-09-2015,TN,NXH,Distributor,46,32.48
SO - 0005818,27-06-2015,MI,NXH,Distributor,17,167.89
SO - 0005821,30-01-2015,MA,NXH,Distributor,28,12.34
SO - 0005825,23-11-2015,WV,NXH,Distributor,17,25.09
SO - 0005828,10-11-2015,IL,NXH,Distributor,17,37.06
SO - 0005845,25-05-2015,ME,NXH,Distributor,19,10.47
SO - 0005864,05-02-2015,KY,NXH,Distributor,19,31.52
SO - 0005887,06-09-2015,IN,NXH,Distributor,25,75.05
SO - 0005898,01-02-2016,KS,NXH,Distributor,50,24.49
SO - 0005912,22-02-2016,IL,NXH,Distributor,52,33.65
SO - 0005959,17-12-2015,OR,NXH,Distributor,52,50.68
SO - 0006083,17-01-2016,NC,NXH,Distributor,18,70.09
SO - 0006127,02-05-2015,MT,NXH,Distributor,38,33.13
SO - 0006159,16-08-2015,TN,NXH,Distributor,31,29.63
SO - 0006269,01-09-2015,IL,NXH,Distributor,16,11.06
SO - 0006276,20-06-2016,TN,NXH,Distributor,20,70.79
SO - 0006294,05-10-2015,FL,NXH,Distributor,27,11.78
SO - 0006313,26-04-2015,LA,NXH,Distributor,33,87.55
SO - 0006329,11-06-2015,TN,NXH,Distributor,41,19.12
SO - 0006384,27-02-2016,AR,NXH,Distributor,34,6.80
SO - 0006476,31-03-2015,OR,NXH,Distributor,52,160.43
SO - 0006499,08-06-2015,MD,NXH,Distributor,22,30.54
SO - 0006532,19-03-2015,TX,NXH,Distributor,20,16.73
SO - 0006569,01-10-2015,ID,NXH,Distributor,44,19.21
SO - 0006592,01-03-2015,KY,NXH,Distributor,22,65.48
SO - 0006625,26-05-2016,NY,NXH,Distributor,44,26.73
SO - 0006631,01-07-2015,OK,NXH,Distributor,15,11.13
SO - 0006703,19-03-2015,UT,NXH,Distributor,22,6.04
SO - 0006717,11-03-2016,MO,NXH,Distributor,29,10.96
SO - 0006745,19-02-2016,KS,NXH,Distributor,27,79.67
SO - 0006748,30-06-2016,TN,NXH,Distributor,49,82.84
SO - 0006750,03-08-2015,UT,NXH,Distributor,48,10.59
SO - 0006772,15-04-2015,IN,NXH,Distributor,47,27.08
SO - 0006784,29-08-2015,ID,NXH,Distributor,26,28.64
SO - 0006795,13-09-2015,IN,NXH,Distributor,49,34.89
SO - 0006807,08-01-2016,VA,NXH,Distributor,17,50.19
SO - 0006843,14-03-2015,NY,NXH,Distributor,38,11.87
SO - 0006866,19-07-2015,OK,NXH,Distributor,38,36.76
SO - 0006952,31-10-2015,OR,NXH,Distributor,21,26.80
SO - 0007015,05-02-2015,OR,NXH,Distributor,40,66.64
SO - 0007022,20-09-2015,MD,NXH,Distributor,40,30.61
SO - 0007030,18-08-2015,WV,NXH,Distributor,47,28.16
SO - 0007066,14-10-2015,IL,NXH,Distributor,35,69.18
SO - 0007102,25-02-2016,MI,NXH,Distributor,15,10.51
SO - 0007142,19-01-2015,IA,NXH,Distributor,37,7.73
SO - 0007143,22-06-2016,MS,NXH,Distributor,21,34.22
SO - 0007163,03-10-2015,CA,NXH,Distributor,40,60.52
